sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj
5502820,Columbus School District,2018,55,WI,0,gender,mfg,1,5.5,997,10,99.7,0,-.1179578639337911,.0697530607874999,.0697530607874999,-.1952014494386492,.0053716800277146,.0053716800277146
5502820,Columbus School District,2018,55,WI,0,ecd,nec,0,5.5,791,12,65.91666666666667,0,.3899079766804004,.0370534810323794,.0386407976867635,.3653911538814351,.0289281698718532,.0308977529207084
5502820,Columbus School District,2018,55,WI,0,ecd,neg,1,5.5,1055,10,105.5,0,.536156255238077,.0780869446564323,.0780869446564323,.5882734237413773,.0217069973827449,.0217069973827449
5502820,Columbus School District,2018,55,WI,0,race,whg,1,5.5,999,10,99.90000000000001,0,.7657011073176204,.1332106189414556,.1332106189414556,.6179358125753943,.0030090017400262,.0030090017400262
5502820,Columbus School District,2018,55,WI,0,race,wht,0,5.5,943,12,78.58333333333333,0,.2862532011161773,.035371606155786,.0370310857428259,.2580745158213679,.0252008815001302,.0274393249151278
5502880,Cornell School District,2018,55,WI,0,all,all,0,5.5,324,12,27,0,.3779142033977345,.0594555037732661,.0604574868662711,.3582728038276206,.0341730257870644,.0358556524812716
5502880,Cornell School District,2018,55,WI,0,ecd,ecd,0,5.5,172,10,17.2,0,.2718413855138198,.0832488092032874,.0839673449801638,.2035992245410216,.0377846034936528,.0393129544118337
5502880,Cornell School District,2018,55,WI,0,gender,fem,0,5.5,130,8,16.25,0,.4527554246922827,.1000116985009466,.1006105890366254,.4602235826825698,.0344083773588665,.036080029876436
5502880,Cornell School District,2018,55,WI,0,gender,mal,0,5.5,126,10,12.6,0,.3835315294100387,.1059445477734208,.1065100839928649,.2280450352824802,.034364149488411,.0360378536191628
5502880,Cornell School District,2018,55,WI,0,gender,mfg,1,5.5,256,8,32,0,-.069223895282244,.1456934694485614,.1456934694485614,-.2321785474000896,.0054073856571615,.0054073856571615
5502880,Cornell School District,2018,55,WI,0,ecd,nec,0,5.5,82,8,10.25,0,.6276001321318191,.1255834734320248,.1260609360131225,.705519772245353,.0393624036046811,.0408317393819094
5502880,Cornell School District,2018,55,WI,0,ecd,neg,1,5.5,254,8,31.75,0,.3557587466179993,.1506704119361776,.1506704119361776,.5019205477043314,.0253275284191656,.0253275284191656
5502880,Cornell School District,2018,55,WI,0,race,wht,0,5.5,298,12,24.83333333333333,0,.3763400924562202,.0622071498332586,.0631654991243635,.3748620572217367,.0342063161199885,.0358873819874749
5502910,Crandon School District,2018,55,WI,0,all,all,0,5.5,732,12,61,0,-.1636443467068223,.0390566930443807,.0405657005463417,-.1222540914458811,.0280716694349517,.0300973545063275
5502910,Crandon School District,2018,55,WI,0,ecd,ecd,0,5.5,358,12,29.83333333333333,0,-.2501280032670931,.0548378090335627,.0559225901479356,-.2501903227962542,.0321167259872359,.0339015665058939
5502910,Crandon School District,2018,55,WI,0,gender,fem,0,5.5,344,12,28.66666666666667,0,-.0213738889818322,.0547407456413144,.0558274128239843,-.0594115886313367,.0283561371622758,.0303628496386645
5502910,Crandon School District,2018,55,WI,0,gender,mal,0,5.5,386,12,32.16666666666666,0,-.2832428194534946,.0549598459532182,.0560422649118856,-.1701260049897175,.0283010195638014,.0303113812249628
5502910,Crandon School District,2018,55,WI,0,gender,mfg,1,5.5,730,12,60.83333333333334,0,-.2618689304716624,.0775701869313756,.0775701869313756,-.1107144163583807,.0053833979405268,.0053833979405268
5502910,Crandon School District,2018,55,WI,0,race,nam,0,5.5,224,12,18.66666666666667,0,-.7432296512149492,.0705911428745133,.0714371068953834,-.5825395813789385,.0283233474194023,.0303322292694506
5502910,Crandon School District,2018,55,WI,0,ecd,nec,0,5.5,374,12,31.16666666666667,0,-.0647676552686001,.0543769163680701,.0554707113975707,-.0207367061042968,.0331512879158125,.0348832339941619
5502910,Crandon School District,2018,55,WI,0,ecd,neg,1,5.5,732,12,61,0,.185360347998493,.0772271605932886,.0772271605932886,.2294536166919575,.0235468624000288,.0235468624000288
5502910,Crandon School District,2018,55,WI,0,race,wht,0,5.5,422,12,35.16666666666666,0,.126577865229656,.0473845065753041,.0486358124496499,.1174145680966673,.0281139319226744,.0301367763964085
5502910,Crandon School District,2018,55,WI,0,race,wng,1,5.5,646,12,53.83333333333334,0,.8698075164446052,.0850200030329039,.0850200030329039,.6999541494756057,.0040703719071521,.0040703719071521
5502970,Crivitz School District,2018,55,WI,0,all,all,0,5.5,678,12,56.5,0,.0424026314472483,.0412294576910928,.0426616803554912,.0542787265231025,.0288403105168076,.0308155096358998
5502970,Crivitz School District,2018,55,WI,0,ecd,ecd,0,5.5,342,12,28.5,0,-.1638194508609087,.0572581257992738,.0582978881203937,-.11999580667035,.0328278102467267,.0345759634574288
5502970,Crivitz School District,2018,55,WI,0,gender,fem,0,5.5,302,12,25.16666666666667,0,.112264084756661,.0591712386747108,.0601779550628972,.1693322700663167,.0291179360683544,.0310754939509436
5502970,Crivitz School District,2018,55,WI,0,gender,mal,0,5.5,376,12,31.33333333333333,0,-.0096539418601805,.0560749536540813,.0571362513345061,-.0477972006494271,.0290645441651557,.0310254710027525
5502970,Crivitz School District,2018,55,WI,0,gender,mfg,1,5.5,678,12,56.5,0,-.1219180266168415,.0815207698295775,.0815207698295775,-.2171294707157438,.0053921152618708,.0053921152618708
5502970,Crivitz School District,2018,55,WI,0,ecd,nec,0,5.5,336,12,28,0,.25050026653719,.057114044774521,.0581563831385556,.2322425097360366,.0340117407187376,.0357019695553759
5502970,Crivitz School District,2018,55,WI,0,ecd,neg,1,5.5,678,12,56.5,0,.4143197173980987,.0808734015641202,.0808734015641202,.3522383164063865,.0238942798782882,.0238942798782882
5502970,Crivitz School District,2018,55,WI,0,race,wht,0,5.5,626,12,52.16666666666666,0,.0516137495961034,.0428065761006296,.0441877103583279,.0598307494069595,.0288758687670663,.0308487912318649
5503030,Cuba City School District,2018,55,WI,0,all,all,0,5.5,572,12,47.66666666666666,0,.4175193246598813,.0402196518874354,.0416865828198831,.3648036776319287,.0286696937998177,.0306558879497831
5503030,Cuba City School District,2018,55,WI,0,ecd,ecd,0,5.5,200,12,16.66666666666667,0,.119335272831248,.0671513433454852,.0680400889355366,.1038836412317991,.0329791746847505,.0347197074627889
5503030,Cuba City School District,2018,55,WI,0,gender,fem,0,5.5,302,12,25.16666666666667,0,.4299371603368025,.0531686907712773,.0542868351221933,.4088932201526425,.0289476642618681,.0309160053957847
5503030,Cuba City School District,2018,55,WI,0,gender,mal,0,5.5,270,12,22.5,0,.4022969547053165,.05801888997309,.0590452570742308,.2994451635870184,.0288952429324632,.0308669270828895
5503030,Cuba City School District,2018,55,WI,0,gender,mfg,1,5.5,572,12,47.66666666666666,0,-.027640205631486,.078696259581007,.078696259581007,-.109448056565624,.0053851318640575,.0053851318640575
5503030,Cuba City School District,2018,55,WI,0,ecd,nec,0,5.5,372,12,31,0,.5755861322372425,.0488369755016699,.0500519826320915,.493551891434546,.0331239266578581,.0348572322574458
5503030,Cuba City School District,2018,55,WI,0,ecd,neg,1,5.5,572,12,47.66666666666666,0,.4562508594059945,.0830322412635836,.0830322412635836,.3896682502027469,.0232576394969877,.0232576394969877
5503030,Cuba City School District,2018,55,WI,0,race,wht,0,5.5,530,12,44.16666666666666,0,.4255961666719251,.0419843051146654,.0433916197578958,.378501368576343,.0287029585981633,.0306869997833322
5503060,Cudahy School District,2018,55,WI,0,all,all,0,5.5,1859,11,169,0,-.1856655719316473,.0258000781506627,.0280320320674901,-.1828344630251557,.021269327200846,.0238792044044813
5503060,Cudahy School District,2018,55,WI,0,race,blk,0,5.5,119,9,13.22222222222222,0,-.4168377157841412,.1004731090303243,.1010692654938776,-.523738037949842,.0223531175179682,.0248494262747945
5503060,Cudahy School District,2018,55,WI,0,ecd,ecd,0,5.5,1059,10,105.9,0,-.3782674806305837,.0377659639584063,.0393245320755394,-.4101891160720894,.0250066216109121,.0272610206669832
5503060,Cudahy School District,2018,55,WI,0,gender,fem,0,5.5,846,10,84.59999999999999,0,-.1056165883175078,.0374356877626019,.0390074545120738,-.1447840804347158,.021633556425764,.0242041915180216
5503060,Cudahy School District,2018,55,WI,0,race,hsp,0,5.5,354,10,35.4,0,-.287279308906539,.0544005493834589,.0554938786036319,-.3117601408820739,.0214324576026013,.0240246199200248
5503060,Cudahy School District,2018,55,WI,0,gender,mal,0,5.5,927,11,84.27272727272727,0,-.2331637806072746,.0354273118818118,.0370842987856538,-.2174471902763868,.0215654272130785,.0241433173838423
5503060,Cudahy School District,2018,55,WI,0,gender,mfg,1,5.5,1773,10,177.3,0,-.1275471922897667,.0515414895538554,.0515414895538554,-.072663109841671,.0053207006452165,.0053207006452165
5503060,Cudahy School District,2018,55,WI,0,ecd,nec,0,5.5,704,11,64,0,.1744180586507584,.0375032786038463,.0390723264637544,.1566576566592809,.0270964878514592,.0291899259556894
5503060,Cudahy School District,2018,55,WI,0,ecd,neg,1,5.5,1763,10,176.3,0,.5526855392813421,.053223715952058,.053223715952058,.5668467727313702,.0213256235341974,.0213256235341974
5503060,Cudahy School District,2018,55,WI,0,race,wbg,1,5.5,1185,9,131.6666666666667,0,.362777446133015,.1063723918869724,.1063723918869724,.4489177488118158,.0070384737034974,.0070384737034974
5503060,Cudahy School District,2018,55,WI,0,race,whg,1,5.5,1420,10,142,0,.2332190392554128,.0646502891776854,.0646502891776854,.2369398517440477,.0030378426868471,.0030378426868471
5503060,Cudahy School District,2018,55,WI,0,race,wht,0,5.5,1066,10,106.6,0,-.0540602696511262,.0349319354965653,.0366113494259456,-.0748202891380261,.0213224484629703,.0239265319649626
5503090,Cumberland School District,2018,55,WI,0,all,all,0,5.5,829,12,69.08333333333333,0,.0372031924943635,.0355033091906417,.0371569072009336,.0496685516565367,.0267485522100086,.0288672334792566
5503090,Cumberland School District,2018,55,WI,0,ecd,ecd,0,5.5,415,12,34.58333333333334,0,-.1969694198536305,.0499757050641717,.0511636774080359,-.2052956037924217,.0308508200705741,.0327048195598338
5503090,Cumberland School District,2018,55,WI,0,gender,fem,0,5.5,384,12,32,0,.1448199557854343,.0500512346583458,.0512374558314255,.1121186327946925,.0270460733641278,.0291431331162615
5503090,Cumberland School District,2018,55,WI,0,race,hsp,0,5.5,44,11,4,0,-.293045124311955,.1495748596224435,.1499759628084653,-.3269992766348518,.0268792201611802,.0289883528315692
5503090,Cumberland School District,2018,55,WI,0,gender,mal,0,5.5,445,12,37.08333333333334,0,-.0586142890025716,.0491016378869379,.0503102537504281,.0065007289184602,.0269886056515487,.0290898084976364
5503090,Cumberland School District,2018,55,WI,0,gender,mfg,1,5.5,829,12,69.08333333333333,0,-.2034342447880059,.0701148838265084,.0701148838265084,-.1056179038762323,.0053763211185231,.0053763211185231
5503090,Cumberland School District,2018,55,WI,0,race,nam,0,5.5,50,12,4.166666666666667,0,-.6205846611640625,.1195247770226093,.1200263434065912,-.4645031160080398,.0270181837153237,.0291172521830157
5503090,Cumberland School District,2018,55,WI,0,ecd,nec,0,5.5,414,12,34.5,0,.2659156650162191,.0475346529447164,.0487821075787744,.2650427243111885,.0319235896749107,.0337186550910089
5503090,Cumberland School District,2018,55,WI,0,ecd,neg,1,5.5,829,12,69.08333333333333,0,.4628850848698496,.0689718372035696,.0689718372035696,.4703383281036102,.023236148262909,.023236148262909
5503090,Cumberland School District,2018,55,WI,0,race,whg,1,5.5,756,11,68.72727272727273,0,.4121192352612527,.154221055549765,.154221055549765,.4256849850600936,.0030220487102517,.0030220487102517
5503090,Cumberland School District,2018,55,WI,0,race,wht,0,5.5,712,12,59.33333333333334,0,.1190741109492977,.037569872821318,.0391362508815355,.0986857084252417,.026788251017882,.0289040224884255
5503090,Cumberland School District,2018,55,WI,0,race,wng,1,5.5,762,12,63.5,0,.7396587721133603,.1252903334903155,.1252903334903155,.5631888244332814,.0040770765517609,.0040770765517609
